transaction_id,client_id,marchand_id,date_heure,jour_semaine,heure_jour,montant_dzd,devise,type_transaction,categorie_marchand,localisation,pays,wilaya_client,canal_paiement,statut,fraude,raison_fraude,montant_anormal_score,heure_inhabituelle,localisation_etrangere,categorie_risquee,ratio_montant_revenu,revenu_client,anciennete_client_jours
TXN_0004227,CLIENT_00109,MARCH_0061,2023-04-15 01:15:00,Saturday,1,2602.17,DZD,VIREMENT,SUPERMARCHE,Tlemcen,Algérie,Tlemcen,DAB,REUSSIE,1,HEURE_NOCTURNE,1.713,1,0,0,0.2713,9592.28,617
TXN_0004228,CLIENT_00938,MARCH_0144,2023-09-19 18:20:00,Tuesday,18,7596.07,DZD,ACHAT_CARTE,IMMOBILIER,Sétif,Algérie,Sétif,INTERNET_BANKING,REUSSIE,0,NON,1.2,0,0,1,0.22,34534.54,876
TXN_0004229,CLIENT_00467,MARCH_0195,2023-12-01 14:38:00,Friday,14,5521.11,DZD,RETRAIT_DAB,ELECTRONIQUE,Annaba,Algérie,Annaba,INTERNET_BANKING,REUSSIE,0,NON,1.67,0,0,1,0.267,20681.73,3394
TXN_0004230,CLIENT_00495,MARCH_0121,2023-07-28 09:02:00,Friday,9,5257.16,DZD,PAIEMENT_FACTURE,HABILLEMENT,Annaba,Algérie,Annaba,AGENCE,REUSSIE,0,NON,0.448,0,0,0,0.1448,36301.62,2729
TXN_0004231,CLIENT_00899,MARCH_0194,2023-05-16 12:16:00,Tuesday,12,4362.66,DZD,ACHAT_CARTE,IMMOBILIER,Constantine,Algérie,Constantine,CARTE_PHYSIQUE,REUSSIE,0,NON,0.118,0,0,1,0.0882,49460.31,48
TXN_0004232,CLIENT_00668,MARCH_0129,2023-11-12 16:49:00,Sunday,16,11623.0,DZD,ACHAT_CARTE,HABILLEMENT,Constantine,Algérie,Constantine,INTERNET_BANKING,REUSSIE,0,NON,1.272,0,0,0,0.2272,51158.35,1352
TXN_0004233,CLIENT_00453,MARCH_0021,2023-08-31 15:57:00,Thursday,15,4470.86,DZD,ACHAT_CARTE,PHARMACIE,Alger,Algérie,Alger,CARTE_PHYSIQUE,REUSSIE,0,NON,0.57,0,0,0,0.157,28478.71,1986
TXN_0004234,CLIENT_00144,MARCH_0049,2023-10-27 11:24:00,Friday,11,10057.88,DZD,ACHAT_CARTE,ELECTRONIQUE,Oran,Algérie,Oran,CARTE_PHYSIQUE,REUSSIE,0,NON,1.25,0,0,1,0.225,44711.12,2464
TXN_0004235,CLIENT_00053,MARCH_0089,2023-04-28 14:45:00,Friday,14,3399.31,DZD,RETRAIT_DAB,VOYAGE,Tlemcen,Algérie,Tlemcen,INTERNET_BANKING,REUSSIE,0,NON,1.23,0,0,1,0.223,15245.13,1561
TXN_0004236,CLIENT_00480,MARCH_0024,2023-03-19 15:56:00,Sunday,15,11820.36,DZD,VIREMENT,HABILLEMENT,Oran,Algérie,Oran,INTERNET_BANKING,REUSSIE,0,NON,1.742,0,0,0,0.2742,43101.69,3509
TXN_0004237,CLIENT_00957,MARCH_0030,2023-07-12 11:28:00,Wednesday,11,8631.69,DZD,RETRAIT_DAB,PHARMACIE,Constantine,Algérie,Constantine,MOBILE_BANKING,REUSSIE,0,NON,1.041,0,0,0,0.2041,42301.18,1845
TXN_0004238,CLIENT_00726,MARCH_0156,2023-05-25 15:58:00,Thursday,15,9363.71,DZD,VIREMENT,SUPERMARCHE,Annaba,Algérie,Annaba,MOBILE_BANKING,REUSSIE,0,NON,1.703,0,0,0,0.2703,34647.53,1366
TXN_0004239,CLIENT_00303,MARCH_0010,2023-12-25 08:32:00,Monday,8,10924.14,DZD,VIREMENT,HABILLEMENT,Constantine,Algérie,Constantine,CARTE_PHYSIQUE,REUSSIE,0,NON,1.332,0,0,0,0.2332,46841.15,1268
TXN_0004240,CLIENT_00199,MARCH_0073,2023-05-21 10:58:00,Sunday,10,7556.91,DZD,ACHAT_CARTE,VOYAGE,Batna,Algérie,Batna,MOBILE_BANKING,REUSSIE,0,NON,1.025,0,0,1,0.2025,37313.35,1163
TXN_0004241,CLIENT_00843,MARCH_0072,2023-06-15 17:28:00,Thursday,17,4083.95,DZD,PAIEMENT_EN_LIGNE,ESSENCE,Batna,Algérie,Batna,CARTE_PHYSIQUE,REUSSIE,0,NON,1.308,0,0,0,0.2308,17696.76,232
TXN_0004242,CLIENT_00200,MARCH_0199,2023-01-21 10:11:00,Saturday,10,3340.18,DZD,ACHAT_CARTE,IMMOBILIER,Béjaïa,Algérie,Béjaïa,INTERNET_BANKING,REUSSIE,0,NON,0.272,0,0,1,0.1272,26259.73,993
TXN_0004243,CLIENT_00090,MARCH_0148,2023-05-10 18:42:00,Wednesday,18,9966.47,DZD,ACHAT_CARTE,RESTAURANT,Alger,Algérie,Alger,AGENCE,REUSSIE,0,NON,0.975,0,0,0,0.1975,50465.08,3393
TXN_0004244,CLIENT_00469,MARCH_0005,2023-12-26 08:02:00,Tuesday,8,7015.25,DZD,ACHAT_CARTE,RESTAURANT,Alger,Algérie,Alger,INTERNET_BANKING,REUSSIE,0,NON,0.12,0,0,0,0.088,79676.31,3042
TXN_0004245,CLIENT_00780,MARCH_0029,2023-07-13 14:05:00,Thursday,14,4772.33,DZD,VIREMENT,PHARMACIE,Batna,Algérie,Batna,MOBILE_BANKING,REUSSIE,0,NON,1.092,0,0,0,0.2092,22811.23,319
TXN_0004246,CLIENT_00967,MARCH_0084,2023-07-26 14:50:00,Wednesday,14,14156.23,DZD,VIREMENT,HABILLEMENT,Mostaganem,Algérie,Mostaganem,CARTE_PHYSIQUE,REUSSIE,0,NON,1.921,0,0,0,0.2921,48466.79,613
TXN_0004247,CLIENT_00848,MARCH_0038,2023-03-11 12:51:00,Saturday,12,4783.25,DZD,ACHAT_CARTE,PHARMACIE,Blida,Algérie,Blida,CARTE_PHYSIQUE,REUSSIE,0,NON,0.994,0,0,0,0.1994,23992.41,2936
TXN_0004248,CLIENT_00573,MARCH_0146,2023-07-21 17:13:00,Friday,17,2339.51,DZD,RETRAIT_DAB,PHARMACIE,Béjaïa,Algérie,Béjaïa,INTERNET_BANKING,REUSSIE,0,NON,1.222,0,0,0,0.2222,10530.3,2090
TXN_0004249,CLIENT_00612,MARCH_0116,2023-04-06 17:23:00,Thursday,17,6227.04,DZD,PAIEMENT_FACTURE,IMMOBILIER,Constantine,Algérie,Constantine,CARTE_PHYSIQUE,REUSSIE,0,NON,1.868,0,0,1,0.2868,21713.27,3356
TXN_0004250,CLIENT_00519,MARCH_0128,2023-02-08 09:09:00,Wednesday,9,8052.76,DZD,ACHAT_CARTE,PHARMACIE,Constantine,Algérie,Constantine,DAB,REUSSIE,0,NON,0.542,0,0,0,0.1542,52210.94,2634
TXN_0004251,CLIENT_00110,MARCH_0072,2023-03-13 11:15:00,Monday,11,8022.58,DZD,RETRAIT_DAB,ESSENCE,Batna,Algérie,Batna,CARTE_PHYSIQUE,REUSSIE,0,NON,1.243,0,0,0,0.2243,35762.28,2898
TXN_0004252,CLIENT_00248,MARCH_0181,2023-04-15 18:33:00,Saturday,18,3161.5,DZD,ACHAT_CARTE,IMMOBILIER,Annaba,Algérie,Annaba,MOBILE_BANKING,REUSSIE,0,NON,1.444,0,0,1,0.2444,12935.01,505
TXN_0004253,CLIENT_00695,MARCH_0061,2023-01-31 17:23:00,Tuesday,17,4452.74,DZD,ACHAT_CARTE,SUPERMARCHE,Annaba,Algérie,Annaba,CARTE_PHYSIQUE,REUSSIE,0,NON,1.433,0,0,0,0.2433,18305.18,994
TXN_0004254,CLIENT_00972,MARCH_0126,2023-07-05 14:12:00,Wednesday,14,9873.32,DZD,VIREMENT,VOYAGE,Sétif,Algérie,Sétif,MOBILE_BANKING,REUSSIE,0,NON,2.341,0,0,1,0.3341,29553.03,3123
TXN_0004255,CLIENT_00797,MARCH_0132,2023-11-05 11:22:00,Sunday,11,7534.69,DZD,ACHAT_CARTE,ELECTRONIQUE,Tlemcen,Algérie,Tlemcen,CARTE_PHYSIQUE,REUSSIE,0,NON,1.23,0,0,1,0.223,33784.13,3231
TXN_0004256,CLIENT_00606,MARCH_0042,2023-05-04 15:49:00,Thursday,15,8210.74,DZD,RETRAIT_DAB,RESTAURANT,Oran,Algérie,Oran,CARTE_PHYSIQUE,REUSSIE,0,NON,1.845,0,0,0,0.2845,28864.43,248
TXN_0004257,CLIENT_00830,MARCH_0008,2023-02-10 12:29:00,Friday,12,5416.8,DZD,VIREMENT,VOYAGE,Batna,Algérie,Batna,INTERNET_BANKING,REUSSIE,0,NON,2.348,0,0,1,0.3348,16181.43,1873
TXN_0004258,CLIENT_00400,MARCH_0170,2023-09-09 17:38:00,Saturday,17,3785.71,DZD,ACHAT_CARTE,VOYAGE,Oran,Algérie,Oran,INTERNET_BANKING,REUSSIE,0,NON,0.129,0,0,1,0.0871,43441.99,2408
TXN_0004259,CLIENT_00327,MARCH_0022,2023-06-26 10:48:00,Monday,10,5873.24,DZD,RETRAIT_DAB,IMMOBILIER,Tlemcen,Algérie,Tlemcen,CARTE_PHYSIQUE,REUSSIE,0,NON,1.324,0,0,1,0.2324,25277.54,3023
TXN_0004260,CLIENT_00507,MARCH_0029,2023-09-30 21:43:00,Saturday,21,6817.52,DZD,RETRAIT_DAB,PHARMACIE,Oran,Algérie,Oran,INTERNET_BANKING,REUSSIE,0,NON,1.306,0,0,0,0.2306,29558.46,1736
TXN_0004261,CLIENT_00712,MARCH_0185,2023-11-05 12:27:00,Sunday,12,5321.83,DZD,ACHAT_CARTE,SUPERMARCHE,Tlemcen,Algérie,Tlemcen,DAB,REUSSIE,0,NON,0.629,0,0,0,0.1629,32678.54,1477
TXN_0004262,CLIENT_00931,MARCH_0055,2023-10-08 10:01:00,Sunday,10,4612.38,DZD,VIREMENT,ELECTRONIQUE,Blida,Algérie,Blida,INTERNET_BANKING,REUSSIE,0,NON,1.648,0,0,1,0.2648,17415.29,2580
TXN_0004263,CLIENT_00013,MARCH_0022,2023-03-05 09:27:00,Sunday,9,12483.7,DZD,ACHAT_CARTE,IMMOBILIER,Alger,Algérie,Alger,CARTE_PHYSIQUE,REUSSIE,0,NON,1.548,0,0,1,0.2548,48986.36,2011
TXN_0004264,CLIENT_00840,MARCH_0152,2023-06-22 16:17:00,Thursday,16,3557.53,DZD,ACHAT_CARTE,PHARMACIE,Oran,Algérie,Oran,MOBILE_BANKING,REUSSIE,0,NON,0.887,0,0,0,0.1887,18857.82,1242
TXN_0004265,CLIENT_00828,MARCH_0079,2023-07-06 11:14:00,Thursday,11,8651.52,DZD,RETRAIT_DAB,ELECTRONIQUE,Constantine,Algérie,Constantine,CARTE_PHYSIQUE,REUSSIE,0,NON,1.389,0,0,1,0.2389,36208.82,1404
TXN_0004266,CLIENT_00971,MARCH_0059,2023-02-17 22:35:00,Friday,22,15842.93,DZD,PAIEMENT_EN_LIGNE,ESSENCE,Alger,Algérie,Alger,CARTE_PHYSIQUE,REUSSIE,0,NON,1.735,0,0,0,0.2735,57918.04,2997
TXN_0004267,CLIENT_00965,MARCH_0153,2023-06-10 09:39:00,Saturday,9,6035.22,DZD,RETRAIT_DAB,RESTAURANT,Alger,Algérie,Alger,CARTE_PHYSIQUE,REUSSIE,0,NON,0.224,0,0,0,0.0776,77801.71,2647
TXN_0004268,CLIENT_00945,MARCH_0067,2023-08-31 16:16:00,Thursday,16,8490.63,DZD,RETRAIT_DAB,RESTAURANT,Alger,Algérie,Alger,MOBILE_BANKING,REUSSIE,0,NON,0.159,0,0,0,0.1159,73255.48,2330
TXN_0004269,CLIENT_00788,MARCH_0106,2023-01-04 16:01:00,Wednesday,16,11481.16,DZD,RETRAIT_DAB,VOYAGE,Constantine,Algérie,Constantine,MOBILE_BANKING,REUSSIE,0,NON,2.064,0,0,1,0.3064,37468.32,268
TXN_0004270,CLIENT_00830,MARCH_0021,2023-04-06 18:28:00,Thursday,18,4547.93,DZD,ACHAT_CARTE,PHARMACIE,Batna,Algérie,Batna,MOBILE_BANKING,REUSSIE,0,NON,1.811,0,0,0,0.2811,16181.43,1873
TXN_0004271,CLIENT_00357,MARCH_0194,2023-05-05 13:14:00,Friday,13,15046.96,DZD,VIREMENT,IMMOBILIER,Alger,Algérie,Alger,DAB,ECHOUEE,0,NON,2.557,0,0,1,0.3557,42303.44,2274
TXN_0004272,CLIENT_00787,MARCH_0117,2023-07-07 18:34:00,Friday,18,9697.91,DZD,PAIEMENT_FACTURE,HABILLEMENT,Alger,Algérie,Alger,DAB,REUSSIE,0,NON,1.398,0,0,0,0.2398,40449.61,2530
TXN_0004273,CLIENT_00848,MARCH_0022,2023-01-31 19:15:00,Tuesday,19,8164.18,DZD,ACHAT_CARTE,IMMOBILIER,Blida,Algérie,Blida,MOBILE_BANKING,REUSSIE,0,NON,2.403,0,0,1,0.3403,23992.41,2936
TXN_0004274,CLIENT_00798,MARCH_0189,2023-11-16 20:24:00,Thursday,20,6030.8,DZD,PAIEMENT_FACTURE,SUPERMARCHE,Oran,Algérie,Oran,MOBILE_BANKING,REUSSIE,0,NON,0.201,0,0,0,0.1201,50200.53,1807
TXN_0004275,CLIENT_00619,MARCH_0114,2023-12-12 13:52:00,Tuesday,13,9014.89,DZD,ACHAT_CARTE,VOYAGE,Alger,Algérie,Alger,CARTE_PHYSIQUE,REUSSIE,0,NON,1.901,0,0,1,0.2901,31073.68,1521
TXN_0004276,CLIENT_00127,MARCH_0191,2023-11-07 11:23:00,Tuesday,11,7603.8,DZD,RETRAIT_DAB,HABILLEMENT,Tlemcen,Algérie,Tlemcen,MOBILE_BANKING,REUSSIE,0,NON,0.753,0,0,0,0.1753,43376.49,756
TXN_0004277,CLIENT_00417,MARCH_0187,2023-03-29 13:21:00,Wednesday,13,8058.33,DZD,RETRAIT_DAB,RESTAURANT,Oran,Algérie,Oran,INTERNET_BANKING,REUSSIE,0,NON,2.541,0,0,0,0.3541,22760.01,2530
TXN_0004278,CLIENT_00831,MARCH_0124,2023-12-29 14:35:00,Friday,14,11929.15,DZD,RETRAIT_DAB,RESTAURANT,Oran,Algérie,Oran,CARTE_PHYSIQUE,REUSSIE,0,NON,0.869,0,0,0,0.1869,63819.41,471
TXN_0004279,CLIENT_00407,MARCH_0032,2023-12-21 15:13:00,Thursday,15,14324.38,DZD,RETRAIT_DAB,VOYAGE,Oran,Algérie,Oran,AGENCE,REUSSIE,0,NON,1.722,0,0,1,0.2722,52633.68,862
TXN_0004280,CLIENT_00241,MARCH_0110,2023-10-20 10:00:00,Friday,10,8826.92,DZD,PAIEMENT_FACTURE,PHARMACIE,Constantine,Algérie,Constantine,INTERNET_BANKING,REUSSIE,0,NON,0.937,0,0,0,0.1937,45561.68,1910
TXN_0004281,CLIENT_00746,MARCH_0167,2023-03-18 22:03:00,Saturday,22,14201.94,DZD,VIREMENT,PHARMACIE,Sétif,Algérie,Sétif,MOBILE_BANKING,REUSSIE,0,NON,1.123,0,0,0,0.2123,66892.0,1708
TXN_0004282,CLIENT_00411,MARCH_0044,2023-12-30 10:37:00,Saturday,10,6614.18,DZD,ACHAT_CARTE,RESTAURANT,Blida,Algérie,Blida,MOBILE_BANKING,REUSSIE,0,NON,1.945,0,0,0,0.2945,22456.52,955
TXN_0004283,CLIENT_00850,MARCH_0176,2023-08-17 12:27:00,Thursday,12,18002.86,DZD,RETRAIT_DAB,PHARMACIE,Batna,Algérie,Batna,INTERNET_BANKING,REUSSIE,0,NON,0.944,0,0,0,0.1944,92591.8,3429
TXN_0004284,CLIENT_00406,MARCH_0021,2023-09-21 11:35:00,Thursday,11,15671.99,DZD,PAIEMENT_EN_LIGNE,PHARMACIE,Alger,Algérie,Alger,CARTE_PHYSIQUE,REUSSIE,0,NON,1.688,0,0,0,0.2688,58310.8,2354
TXN_0004285,CLIENT_00938,MARCH_0164,2023-09-24 22:16:00,Sunday,22,5758.74,DZD,PAIEMENT_FACTURE,IMMOBILIER,Sétif,Algérie,Sétif,MOBILE_BANKING,REUSSIE,0,NON,0.668,0,0,1,0.1668,34534.54,876
TXN_0004286,CLIENT_00474,MARCH_0074,2023-10-12 08:56:00,Thursday,8,5438.69,DZD,ACHAT_CARTE,IMMOBILIER,Oran,Algérie,Oran,CARTE_PHYSIQUE,REUSSIE,0,NON,0.453,0,0,1,0.0547,99375.63,3403
TXN_0004287,CLIENT_00138,MARCH_0082,2023-07-29 21:28:00,Saturday,21,4033.32,DZD,RETRAIT_DAB,HABILLEMENT,Blida,Algérie,Blida,MOBILE_BANKING,REUSSIE,0,NON,0.98,0,0,0,0.198,20370.26,3221
TXN_0004288,CLIENT_00997,MARCH_0154,2023-10-27 09:25:00,Friday,9,6926.77,DZD,ACHAT_CARTE,ELECTRONIQUE,Oran,Algérie,Oran,CARTE_PHYSIQUE,REUSSIE,0,NON,1.068,0,0,1,0.2068,33500.05,3367
TXN_0004289,CLIENT_00570,MARCH_0094,2023-02-23 08:30:00,Thursday,8,7252.7,DZD,RETRAIT_DAB,ELECTRONIQUE,Blida,Algérie,Blida,CARTE_PHYSIQUE,REUSSIE,0,NON,1.441,0,0,1,0.2441,29706.6,1233
TXN_0004290,CLIENT_00940,MARCH_0181,2023-11-24 10:04:00,Friday,10,6770.06,DZD,ACHAT_CARTE,IMMOBILIER,Sétif,Algérie,Sétif,INTERNET_BANKING,REUSSIE,0,NON,1.487,0,0,1,0.2487,27220.01,3066
TXN_0004291,CLIENT_00969,MARCH_0199,2023-05-02 18:15:00,Tuesday,18,11695.56,DZD,RETRAIT_DAB,IMMOBILIER,Mostaganem,Algérie,Mostaganem,MOBILE_BANKING,REUSSIE,0,NON,1.897,0,0,1,0.2897,40372.44,582
TXN_0004292,CLIENT_00976,MARCH_0035,2023-03-18 10:22:00,Saturday,10,10173.2,DZD,PAIEMENT_FACTURE,HABILLEMENT,Alger,Algérie,Alger,CARTE_PHYSIQUE,REUSSIE,0,NON,0.942,0,0,0,0.1942,52381.49,637
TXN_0004293,CLIENT_00820,MARCH_0023,2023-04-16 12:22:00,Sunday,12,6965.19,DZD,ACHAT_CARTE,ELECTRONIQUE,Sétif,Algérie,Sétif,MOBILE_BANKING,REUSSIE,0,NON,1.569,0,0,1,0.2569,27110.66,2546
TXN_0004294,CLIENT_00315,MARCH_0134,2023-11-27 17:01:00,Monday,17,8010.87,DZD,ACHAT_CARTE,ESSENCE,Mostaganem,Algérie,Mostaganem,INTERNET_BANKING,REUSSIE,0,NON,2.52,0,0,0,0.352,22761.25,3364
TXN_0004295,CLIENT_00004,MARCH_0183,2023-05-13 12:25:00,Saturday,12,3935.87,DZD,ACHAT_CARTE,ELECTRONIQUE,Blida,Algérie,Blida,MOBILE_BANKING,REUSSIE,0,NON,1.201,0,0,1,0.2201,17878.95,2586
TXN_0004296,CLIENT_00535,MARCH_0114,2023-06-05 14:18:00,Monday,14,4264.12,DZD,PAIEMENT_FACTURE,VOYAGE,Sétif,Algérie,Sétif,CARTE_PHYSIQUE,REUSSIE,0,NON,0.835,0,0,1,0.1835,23241.16,1217
TXN_0004297,CLIENT_00641,MARCH_0059,2023-07-25 12:21:00,Tuesday,12,12745.19,DZD,VIREMENT,ESSENCE,Constantine,Algérie,Constantine,MOBILE_BANKING,REUSSIE,0,NON,2.469,0,0,0,0.3469,36738.14,898
TXN_0004298,CLIENT_00104,MARCH_0187,2023-10-24 13:05:00,Tuesday,13,5637.7,DZD,ACHAT_CARTE,RESTAURANT,Alger,Algérie,Alger,CARTE_PHYSIQUE,REUSSIE,0,NON,0.285,0,0,0,0.0715,78868.35,3624
TXN_0004299,CLIENT_00400,MARCH_0160,2023-12-29 09:02:00,Friday,9,10536.69,DZD,ACHAT_CARTE,VOYAGE,Oran,Algérie,Oran,MOBILE_BANKING,ECHOUEE,0,NON,1.425,0,0,1,0.2425,43441.99,2408
TXN_0004300,CLIENT_00411,MARCH_0169,2023-02-17 15:28:00,Friday,15,3066.14,DZD,ACHAT_CARTE,ESSENCE,Blida,Algérie,Blida,AGENCE,REUSSIE,0,NON,0.365,0,0,0,0.1365,22456.52,955
TXN_0004301,CLIENT_00871,MARCH_0048,2023-07-18 16:13:00,Tuesday,16,3683.2,DZD,ACHAT_CARTE,HABILLEMENT,Sétif,Algérie,Sétif,CARTE_PHYSIQUE,REUSSIE,0,NON,0.556,0,0,0,0.1556,23672.19,894
TXN_0004302,CLIENT_00393,MARCH_0043,2023-09-02 11:42:00,Saturday,11,6987.27,DZD,ACHAT_CARTE,VOYAGE,Constantine,Algérie,Constantine,AGENCE,REUSSIE,0,NON,0.699,0,0,1,0.1699,41131.25,833
TXN_0004303,CLIENT_00020,MARCH_0034,2023-08-17 12:59:00,Thursday,12,6313.79,DZD,VIREMENT,ELECTRONIQUE,Sétif,Algérie,Sétif,DAB,REUSSIE,0,NON,0.761,0,0,1,0.1761,35855.47,1564
TXN_0004304,CLIENT_00433,MARCH_0035,2023-11-09 17:01:00,Thursday,17,5225.44,DZD,VIREMENT,HABILLEMENT,Tlemcen,Algérie,Tlemcen,MOBILE_BANKING,REUSSIE,0,NON,1.076,0,0,0,0.2076,25172.6,522
TXN_0004305,CLIENT_00967,MARCH_0188,2023-10-07 13:25:00,Saturday,13,6589.35,DZD,PAIEMENT_EN_LIGNE,VOYAGE,Mostaganem,Algérie,Mostaganem,INTERNET_BANKING,REUSSIE,0,NON,0.36,0,0,1,0.136,48466.79,613
TXN_0004306,CLIENT_00905,MARCH_0176,2023-04-09 14:14:00,Sunday,14,14646.78,DZD,RETRAIT_DAB,PHARMACIE,Constantine,Algérie,Constantine,CARTE_PHYSIQUE,REUSSIE,0,NON,1.888,0,0,0,0.2888,50711.09,3604
TXN_0004307,CLIENT_00679,MARCH_0152,2023-08-07 14:18:00,Monday,14,14199.59,DZD,ACHAT_CARTE,PHARMACIE,Alger,Algérie,Alger,INTERNET_BANKING,REUSSIE,0,NON,1.519,0,0,0,0.2519,56371.93,2191
TXN_0004308,CLIENT_00737,MARCH_0097,2023-07-26 11:39:00,Wednesday,11,9987.99,DZD,RETRAIT_DAB,RESTAURANT,Alger,Algérie,Alger,CARTE_PHYSIQUE,REUSSIE,0,NON,0.96,0,0,0,0.196,50951.27,1605
TXN_0004309,CLIENT_00259,MARCH_0095,2023-12-03 08:07:00,Sunday,8,3363.52,DZD,ACHAT_CARTE,PHARMACIE,Tlemcen,Algérie,Tlemcen,CARTE_PHYSIQUE,REUSSIE,0,NON,1.142,0,0,0,0.2142,15703.02,2593
TXN_0004310,CLIENT_00439,MARCH_0140,2023-08-19 20:13:00,Saturday,20,5910.15,DZD,RETRAIT_DAB,ELECTRONIQUE,Sétif,Algérie,Sétif,MOBILE_BANKING,REUSSIE,0,NON,1.299,0,0,1,0.2299,25703.34,3383
TXN_0004311,CLIENT_00526,MARCH_0050,2023-03-31 08:13:00,Friday,8,6826.87,DZD,PAIEMENT_FACTURE,ELECTRONIQUE,Tlemcen,Algérie,Tlemcen,MOBILE_BANKING,REUSSIE,0,NON,1.377,0,0,1,0.2377,28718.14,2015
TXN_0004312,CLIENT_00575,MARCH_0189,2023-03-01 11:26:00,Wednesday,11,6780.17,DZD,RETRAIT_DAB,SUPERMARCHE,Sétif,Algérie,Sétif,DAB,REUSSIE,0,NON,1.278,0,0,0,0.2278,29760.2,854
TXN_0004313,CLIENT_00967,MARCH_0109,2023-06-04 09:51:00,Sunday,9,4753.79,DZD,PAIEMENT_FACTURE,HABILLEMENT,Mostaganem,Algérie,Mostaganem,INTERNET_BANKING,REUSSIE,0,NON,0.019,0,0,0,0.0981,48466.79,613
TXN_0004314,CLIENT_00401,MARCH_0076,2023-01-30 20:25:00,Monday,20,13204.73,DZD,ACHAT_CARTE,RESTAURANT,Alger,Algérie,Alger,CARTE_PHYSIQUE,REUSSIE,0,NON,0.943,0,0,0,0.1943,67945.58,1041
TXN_0004315,CLIENT_00471,MARCH_0121,2023-09-30 15:30:00,Saturday,15,4830.56,DZD,RETRAIT_DAB,HABILLEMENT,Constantine,Algérie,Constantine,DAB,REUSSIE,0,NON,0.626,0,0,0,0.1626,29715.95,1062
TXN_0004316,CLIENT_00249,MARCH_0040,2023-12-21 15:59:00,Thursday,15,8899.81,DZD,RETRAIT_DAB,ESSENCE,Alger,Algérie,Alger,INTERNET_BANKING,REUSSIE,0,NON,0.372,0,0,0,0.1372,64877.8,1157
TXN_0004317,CLIENT_00223,MARCH_0168,2023-08-10 13:58:00,Thursday,13,5561.81,DZD,ACHAT_CARTE,IMMOBILIER,Blida,Algérie,Blida,CARTE_PHYSIQUE,ECHOUEE,0,NON,0.803,0,0,1,0.1803,30842.59,1953
TXN_0004318,CLIENT_00440,MARCH_0152,2023-08-20 19:56:00,Sunday,19,4513.38,DZD,PAIEMENT_FACTURE,PHARMACIE,Annaba,Algérie,Annaba,CARTE_PHYSIQUE,REUSSIE,0,NON,1.051,0,0,0,0.2051,22006.43,3479
TXN_0004319,CLIENT_00741,MARCH_0078,2023-07-30 08:48:00,Sunday,8,6143.49,DZD,ACHAT_CARTE,VOYAGE,Batna,Algérie,Batna,AGENCE,REUSSIE,0,NON,1.611,0,0,1,0.2611,23527.31,3222
TXN_0004320,CLIENT_00179,MARCH_0136,2023-01-24 09:24:00,Tuesday,9,7895.62,DZD,RETRAIT_DAB,RESTAURANT,Oran,Algérie,Oran,INTERNET_BANKING,REUSSIE,0,NON,0.941,0,0,0,0.1941,40671.14,2571
TXN_0004321,CLIENT_00468,MARCH_0050,2023-05-10 12:16:00,Wednesday,12,5751.17,DZD,PAIEMENT_FACTURE,ELECTRONIQUE,Blida,Algérie,Blida,INTERNET_BANKING,REUSSIE,0,NON,0.676,0,0,1,0.1676,34316.34,3089
TXN_0004322,CLIENT_00580,MARCH_0011,2023-02-12 08:25:00,Sunday,8,8117.73,DZD,ACHAT_CARTE,ELECTRONIQUE,Alger,Algérie,Alger,DAB,REUSSIE,0,NON,0.3,0,0,1,0.13,62463.96,3150
TXN_0004323,CLIENT_00145,MARCH_0151,2023-04-09 13:08:00,Sunday,13,12923.87,DZD,RETRAIT_DAB,RESTAURANT,Alger,Algérie,Alger,DAB,REUSSIE,0,NON,0.693,0,0,0,0.1693,76344.08,3374
TXN_0004324,CLIENT_00992,MARCH_0175,2023-12-04 01:08:00,Monday,1,10826.47,DZD,ACHAT_CARTE,ESSENCE,Oran,Algérie,Oran,MOBILE_BANKING,ECHOUEE,1,HEURE_NOCTURNE,1.899,1,0,0,0.2899,37339.33,2952
TXN_0004325,CLIENT_00359,MARCH_0028,2023-01-03 13:37:00,Tuesday,13,7751.84,DZD,RETRAIT_DAB,RESTAURANT,Oran,Algérie,Oran,INTERNET_BANKING,REUSSIE,0,NON,0.599,0,0,0,0.1599,48488.6,710
TXN_0004326,CLIENT_00307,MARCH_0087,2023-10-31 08:48:00,Tuesday,8,3598.4,DZD,ACHAT_CARTE,IMMOBILIER,Mostaganem,Algérie,Mostaganem,MOBILE_BANKING,REUSSIE,0,NON,1.475,0,0,1,0.2475,14539.9,1494
TXN_0004327,CLIENT_00351,MARCH_0058,2023-05-29 08:13:00,Monday,8,8773.54,DZD,ACHAT_CARTE,ELECTRONIQUE,Constantine,Algérie,Constantine,MOBILE_BANKING,REUSSIE,0,NON,0.66,0,0,1,0.166,52840.02,94
TXN_0004328,CLIENT_00700,MARCH_0175,2023-09-26 09:33:00,Tuesday,9,6088.72,DZD,ACHAT_CARTE,ESSENCE,Annaba,Algérie,Annaba,CARTE_PHYSIQUE,REUSSIE,0,NON,1.073,0,0,0,0.2073,29373.93,2292
TXN_0004329,CLIENT_00879,MARCH_0194,2023-09-12 14:14:00,Tuesday,14,7325.84,DZD,ACHAT_CARTE,IMMOBILIER,Oran,Algérie,Oran,INTERNET_BANKING,REUSSIE,0,NON,0.128,0,0,1,0.1128,64940.46,1207
